Make,Model,Modulation,Weight(oz),L(in),W(in),H(in),Torque(which_V),Torque(oz-in),Speed(which_V),Speed(s/60deg),Motor Type,Rotation,Gear Material,Typical Price
Multiplex,Profi Speed BB,Digital,1.69,1.42,0.75,1.54,6.0,59.0,6.0,0.09,3-pole,Dual Bearings,Metal,82.95
Multiplex,Profi Speed mc/V2,Digital,1.70,1.40,0.80,1.50,4.8,57.0,4.8,0.12,3-pole,Dual Bearings,Metal,93.19
Multiplex,Profi Speed mc/V2,Digital,1.70,1.40,0.80,1.50,6.0,62.0,6.0,0.10,3-pole,Dual Bearings,Metal,93.19
Multiplex,Rhino Digi 4,Digital,5.10,2.20,1.10,2.00,4.8,354.0,4.8,0.14,3-pole,Triple Bearings,Metal,133.91
Multiplex,Royal BB,(add),1.62,1.60,0.80,1.60,4.8,64.0,4.8,0.15,(add),Single Bearing,(add),51.49
Multiplex,Royal Digi,Digital,1.62,1.57,0.83,1.61,4.8,64.0,4.8,0.15,3-pole,Dual Bearings,Plastic,66.23
Multiplex,Royal Digi,Digital,1.62,1.57,0.83,1.61,6.0,79.0,6.0,0.12,3-pole,Dual Bearings,Plastic,66.23
Multiplex,Royal mc/V2,Digital,1.60,1.60,0.80,1.60,4.8,71.0,4.8,0.15,(add),(add),(add),76.66
Multiplex,Royal mc/V2,Digital,1.60,1.60,0.80,1.60,6.0,78.0,6.0,0.13,(add),(add),(add),76.66
Multiplex,Slim-Star FL Digi,Digital,0.81,2.10,0.40,0.90,4.8,40.0,4.8,0.10,3-pole,Dual Bearings,Metal,(add)
Multiplex,Slim-Star FL Digi,Digital,0.81,2.10,0.40,0.90,6.0,50.0,6.0,0.09,3-pole,Dual Bearings,Metal,(add)
Multiplex,Super FL BB,(add),0.85,1.60,0.40,1.70,4.8,34.0,4.8,0.16,(add),Single Bearing,(add),57.61
Multiplex,Super FL Digi,(add),0.95,1.40,1.30,0.70,4.8,41.0,4.8,0.25,3-pole,Dual Bearings,Plastic,(add)
Multiplex,Super FL Digi,(add),0.95,1.40,1.30,0.70,6.0,51.0,6.0,0.20,3-pole,Dual Bearings,Plastic,(add)
Multiplex,Super FL mc/V2,Digital,0.85,1.60,0.40,1.70,4.8,34.0,4.8,0.21,(add),(add),(add),94.70
Multiplex,Super FL mc/V2,Digital,0.85,1.60,0.40,1.70,6.0,40.0,6.0,0.17,(add),(add),(add),94.70
Multiplex,Super FL V2,Digital,0.85,1.61,0.43,1.67,4.8,28.0,4.8,0.20,(add),(add),(add),71.79
Multiplex,Super FL V2,Digital,0.85,1.61,0.43,1.67,6.0,34.0,6.0,0.16,(add),(add),(add),71.79
Multiplex,Tiny S,(add),0.58,1.17,0.47,1.16,4.8,36.1,4.8,0.11,3-pole,(add),Plastic,29.65
Multiplex,Tiny S,(add),0.58,1.17,0.47,1.16,6.0,41.7,6.0,0.09,3-pole,(add),Plastic,29.65
Multiplex,Titan Digi 4,Digital,1.86,1.60,0.80,1.50,4.8,95.0,4.8,0.14,Coreless,Dual Bearings,Plastic,(add)
Multiplex,Titan Digi 4,Digital,1.86,1.60,0.80,1.50,6.0,119.0,6.0,0.07,Coreless,Dual Bearings,Plastic,(add)
Outrage,BL 9080,Digital,2.15,1.57,0.79,1.52,6.0,88.3,6.0,0.07,Brushless,Dual Bearings,Titanium,139.95
Outrage,BL 9080,Digital,2.15,1.57,0.79,1.52,7.4,112.4,7.4,0.06,Brushless,Dual Bearings,Titanium,139.95
Outrage,BL 9080,Digital,2.15,1.57,0.79,1.52,8.4,132.9,8.4,0.05,Brushless,Dual Bearings,Titanium,139.95
Outrage,BL 9088,Digital,2.15,1.57,0.79,1.52,6.0,63.5,6.0,0.05,Brushless,Dual Bearings,Titanium,144.95
Outrage,BL 9088,Digital,2.15,1.57,0.79,1.52,7.4,78.5,7.4,0.04,Brushless,Dual Bearings,Titanium,144.95
Outrage,BL 9088,Digital,2.15,1.57,0.79,1.52,8.4,91.6,8.4,0.03,Brushless,Dual Bearings,Titanium,144.95
Outrage,BL 9180,Digital,2.51,1.57,0.79,1.52,6.0,183.2,6.0,0.13,Brushless,Triple Bearings,Titanium,139.95
Outrage,BL 9180,Digital,2.51,1.57,0.79,1.52,7.4,226.3,7.4,0.11,Brushless,Triple Bearings,Titanium,139.95
Outrage,BL 9180,Digital,2.51,1.57,0.79,1.52,8.4,245.7,8.4,0.10,Brushless,Triple Bearings,Titanium,139.95
Outrage,BL 9188,Digital,2.51,1.57,0.79,1.52,6.0,61.8,6.0,0.05,Brushless,Dual Bearings,Titanium,144.95
Outrage,BL 9188,Digital,2.51,1.57,0.79,1.52,7.4,76.3,7.4,0.04,Brushless,Dual Bearings,Titanium,144.95
Outrage,BL 9188,Digital,2.51,1.57,0.79,1.52,8.4,83.3,8.4,0.03,Brushless,Dual Bearings,Titanium,144.95
Outrage,OS7654T,Digital,0.97,1.41,0.60,1.14,4.8,27.9,4.8,0.05,Coreless,Dual Bearings,Metal,49.95
Parallax,900-00005,Digital,1.55,2.20,0.80,1.60,6.0,43.1,,,(add),(add),Plastic,12.99
Parallax,900-00008,(add),1.50,2.20,0.80,1.60,4.8,33.3,4.8,0.28,(add),(add),(add),12.99
Parallax,900-00008,(add),1.50,2.20,0.80,1.60,6.0,41.7,6.0,0.22,(add),(add),(add),12.99
PingZheng,PZ-15090,Analog,1.13,2.59,1.38,1.00,4.8,34.7,4.8,1.80,Coreless,(add),(add),(add)
PingZheng,PZ-15128,Analog,0.88,1.41,0.59,1.13,4.8,34.7,4.8,0.17,(add),Bushing,Plastic,10.00
PingZheng,PZ-15128,Analog,0.88,1.41,0.59,1.13,6.0,41.6,6.0,0.14,(add),Bushing,Plastic,10.00
PingZheng,PZ-15128A,Digital,0.88,1.41,0.59,1.13,4.8,34.7,4.8,0.15,Coreless,Dual Bearings,Plastic,29.99
PingZheng,PZ-15128A,Digital,0.88,1.41,0.59,1.13,6.0,41.6,6.0,0.13,Coreless,Dual Bearings,Plastic,29.99
PingZheng,PZ-15138,Analog,1.34,1.58,0.79,1.42,4.8,52.8,4.8,0.21,(add),(add),Plastic,9.00
PingZheng,PZ-15138,Analog,1.34,1.58,0.79,1.42,6.0,59.7,6.0,0.17,(add),(add),Plastic,9.00
PingZheng,PZ-15148,Analog,0.60,1.10,0.52,1.17,4.8,32.0,4.8,0.17,(add),Bushing,Plastic,9.00
PingZheng,PZ-15148,Analog,0.60,1.10,0.52,1.17,6.0,34.7,6.0,0.14,(add),Bushing,Plastic,9.00
PingZheng,PZ-15148B,Digital,0.67,1.10,0.52,1.17,4.8,32.0,4.8,0.17,(add),Bushing,Metal,16.00
PingZheng,PZ-15148B,Digital,0.67,1.10,0.52,1.17,6.0,34.7,6.0,0.14,(add),Bushing,Metal,16.00
PingZheng,PZ-15158,Digital,0.88,1.41,0.59,1.13,4.8,32.0,4.8,0.08,(add),Dual Bearings,Plastic,29.99
PingZheng,PZ-15158,Digital,0.88,1.41,0.59,1.13,6.0,38.9,6.0,0.07,(add),Dual Bearings,Plastic,29.99
PingZheng,PZ-15158A,Digital,0.88,1.41,0.59,1.13,4.8,32.0,4.8,0.08,(add),Dual Bearings,Plastic,29.99
PingZheng,PZ-15158A,Digital,0.88,1.41,0.59,1.13,6.0,38.9,6.0,0.07,(add),Dual Bearings,Plastic,29.99
PingZheng,PZ-15168,Analog,0.28,0.82,0.45,0.95,4.8,13.8,4.8,0.14,(add),(add),Plastic,7.50
PingZheng,PZ-15168,Analog,0.28,0.82,0.45,0.95,6.0,16.7,6.0,0.12,(add),(add),Plastic,7.50
PingZheng,PZ-15178,Analog,0.32,0.90,0.47,1.08,4.8,16.7,4.8,0.09,(add),Bushing,Plastic,8.00
PingZheng,PZ-15178,Analog,0.32,0.90,0.47,1.08,6.0,19.4,6.0,0.07,(add),Bushing,Plastic,8.00
PingZheng,PZ-15178A,Digital,0.32,0.90,0.47,1.08,4.8,16.7,4.8,0.09,(add),Bushing,Plastic,12.80
PingZheng,PZ-15178A,Digital,0.32,0.90,0.47,1.08,6.0,19.4,6.0,0.07,(add),Bushing,Plastic,12.80
PingZheng,PZ-15178B,Digital,0.48,0.90,0.47,1.08,4.8,25.0,4.8,0.09,(add),Bushing,Metal,15.60
PingZheng,PZ-15178B,Digital,0.48,0.90,0.47,1.08,6.0,27.8,6.0,0.07,(add),Bushing,Metal,15.60
PingZheng,PZ-15188,Analog,0.13,0.80,0.34,0.80,4.8,7.0,4.8,0.09,(add),(add),Plastic,7.50
PingZheng,PZ-15188,Analog,0.13,0.80,0.34,0.80,6.0,8.3,6.0,0.08,(add),(add),Plastic,7.50
PingZheng,PZ-15189,Analog,0.15,0.80,0.34,0.87,4.8,8.3,4.8,0.09,(add),Bushing,Plastic,7.50
PingZheng,PZ-15189,Analog,0.15,0.80,0.34,0.87,6.0,9.7,6.0,0.08,(add),Bushing,Plastic,7.50
PingZheng,PZ-15218,Analog,0.51,0.89,0.49,1.02,4.8,18.1,4.8,0.18,Coreless,Single Bearing,Plastic,10.50
PingZheng,PZ-15218,Analog,0.51,0.89,0.49,1.02,6.0,22.2,6.0,0.16,Coreless,Single Bearing,Plastic,10.50
PingZheng,PZ-15218B,Digital,0.42,0.89,0.49,1.02,4.8,18.1,4.8,0.18,(add),Single Bearing,Metal,17.00
PingZheng,PZ-15218B,Digital,0.42,0.89,0.49,1.02,6.0,22.2,6.0,0.16,(add),Single Bearing,Metal,17.00
PingZheng,PZ-15228,Digital,0.58,0.89,0.49,1.15,4.8,27.8,4.8,0.15,(add),Single Bearing,Metal,18.00
PingZheng,PZ-15228,Digital,0.58,0.89,0.49,1.15,6.0,34.7,6.0,0.13,(add),Single Bearing,Metal,18.00
PingZheng,PZ-15228A,Analog,0.58,0.89,0.49,1.15,4.8,27.8,4.8,0.15,(add),Single Bearing,Plastic,10.50
PingZheng,PZ-15228A,Analog,0.58,0.89,0.49,1.15,6.0,34.7,6.0,0.13,(add),Single Bearing,Plastic,10.50
PingZheng,PZ-15238,Analog,0.12,0.76,0.33,0.78,4.8,5.6,4.8,0.09,(add),Bushing,Plastic,7.50
PingZheng,PZ-15238,Analog,0.12,0.76,0.33,0.78,6.0,7.0,6.0,0.08,(add),Bushing,Plastic,7.50
PingZheng,PZ-15238A,Analog,0.12,0.76,0.33,0.78,4.8,5.6,4.8,0.09,Coreless,(add),Plastic,7.50
PingZheng,PZ-15238A,Analog,0.12,0.76,0.33,0.78,6.0,7.0,6.0,0.08,Coreless,(add),Plastic,7.50
PingZheng,PZ-15248,Analog,0.21,0.84,0.45,0.79,4.8,8.3,4.8,0.09,(add),Bushing,Plastic,7.50
PingZheng,PZ-15248,Analog,0.21,0.84,0.45,0.79,6.0,9.7,6.0,0.08,(add),Bushing,Plastic,7.50
PingZheng,PZ-15258,Analog,0.22,0.84,0.45,0.90,4.8,9.7,4.8,0.10,(add),(add),Plastic,7.50
PingZheng,PZ-15258,Analog,0.22,0.84,0.45,0.90,6.0,11.1,6.0,0.08,(add),(add),Plastic,7.50
PingZheng,PZ-15268,Analog,1.73,1.58,0.79,1.50,6.0,84.0,6.0,0.16,(add),Dual Bearings,Metal,19.80
PingZheng,PZ-15288,Digital,1.64,1.58,0.79,1.50,6.0,125.0,6.0,0.20,(add),Dual Bearings,Metal,28.00
PingZheng,PZ-15298,Digital,2.15,1.58,0.79,1.44,6.0,194.4,6.0,0.13,Coreless,Bushing,Metal,37.50
PingZheng,PZ-15298A,Digital,2.33,1.58,0.79,1.44,7.4,210.0,7.4,0.11,Coreless,Dual Bearings,Hybrid,(add)
PingZheng,PZ-15298B,Digital,2.33,1.58,0.79,1.44,7.4,280.0,7.4,0.16,Coreless,Dual Bearings,Hybrid,(add)
PingZheng,PZ-15318,Analog,0.08,0.63,0.32,0.65,4.8,2.8,4.8,0.08,Coreless,Bushing,Plastic,(add)
PingZheng,PZ-15358,Digital,1.73,1.58,0.79,1.43,4.8,47.0,4.8,0.06,Coreless,Dual Bearings,Plastic,32.00
PingZheng,PZ-15358B,Digital,1.73,1.58,0.79,1.43,4.8,47.0,4.8,0.06,Coreless,Dual Bearings,Plastic,(add)
Pontech,CS-10,(add),0.19,0.90,0.37,0.61,4.8,7.0,4.8,0.09,(add),(add),(add),(add)
Pontech,CS-10,(add),0.19,0.90,0.37,0.61,6.0,8.0,6.0,0.07,(add),(add),(add),(add)
Pontech,CS-100,(add),1.20,1.78,0.89,0.97,4.8,102.7,4.8,0.50,(add),(add),(add),(add)
Pontech,CS-100,(add),1.20,1.78,0.89,0.97,6.0,111.1,6.0,0.33,(add),(add),(add),(add)
Pontech,CS-20,(add),0.32,0.86,0.43,0.78,4.8,11.0,4.8,0.11,(add),(add),(add),(add)
Pontech,CS-20,(add),0.32,0.86,0.43,0.78,6.0,14.0,6.0,0.09,(add),(add),(add),(add)
Pontech,CS-600,(add),5.22,2.44,1.26,2.20,4.8,250.0,4.8,0.28,(add),(add),(add),(add)
Pontech,CS-600,(add),5.22,2.44,1.26,2.20,6.0,333.0,6.0,0.22,(add),(add),(add),(add)
Pontech,FP-S148,(add),1.50,1.59,0.77,1.40,4.8,42.0,4.8,0.22,(add),(add),(add),(add)
Power HD,D65HB,Digital,0.23,0.82,0.43,0.79,6.0,20.8,6.0,0.07,Brushed,Bushing,Plastic,4.99
Power HD,DC-1217MG,Digital,2.19,1.59,0.80,1.47,6.0,219.4,6.0,0.11,Coreless,Dual Bearings,Metal,45.00
Power HD,DC-1217MG,Digital,2.19,1.59,0.80,1.47,7.4,294.4,7.4,0.10,Coreless,Dual Bearings,Metal,45.00
Power HD,DC-1219MG,Digital,1.57,1.61,0.80,1.00,4.8,100.0,4.8,0.10,(add),Dual Bearings,Metal,(add)
Power HD,DC-1219MG,Digital,1.57,1.61,0.80,1.00,6.0,129.2,6.0,0.09,(add),Dual Bearings,Metal,(add)
Power HD,DC-1236TG,Digital,1.83,1.59,0.80,1.47,4.8,225.0,4.8,0.18,(add),Dual Bearings,Titanium,(add)
Power HD,DC-1236TG,Digital,1.83,1.59,0.80,1.47,6.0,280.5,6.0,0.15,(add),Dual Bearings,Titanium,(add)
Power HD,DC-1240MG,Digital,0.91,1.38,0.59,1.15,4.8,31.9,4.8,0.13,(add),Dual Bearings,Metal,(add)
Power HD,DC-1240MG,Digital,0.91,1.38,0.59,1.15,6.0,62.5,6.0,0.11,(add),Dual Bearings,Metal,(add)
Power HD,DC-1241MG,Digital,0.91,1.38,0.59,1.15,4.8,25.0,4.8,0.09,(add),Dual Bearings,Metal,(add)
Power HD,DC-1241MG,Digital,0.91,1.38,0.59,1.15,6.0,36.1,6.0,0.07,(add),Dual Bearings,Metal,(add)
Power HD,DS-090M,Digital,1.98,1.65,0.81,1.56,4.8,118.0,4.8,0.12,(add),Dual Bearings,Hybrid,22.00
Power HD,DS-090M,Digital,1.98,1.65,0.81,1.56,6.0,133.3,6.0,0.10,(add),Dual Bearings,Hybrid,22.00
Power HD,DS-120H,Digital,1.98,1.65,0.81,1.56,4.8,163.9,4.8,0.13,(add),Dual Bearings,Hybrid,(add)
Power HD,DS-120H,Digital,1.98,1.65,0.81,1.56,6.0,177.8,6.0,0.11,(add),Dual Bearings,Hybrid,(add)
Power HD,DS-120M,Digital,1.98,1.60,0.81,1.56,4.8,163.9,4.8,0.13,(add),(add),Metal,28.99
Power HD,DS-120M,Digital,1.98,1.60,0.81,1.56,6.0,177.8,6.0,0.11,(add),(add),Metal,28.99
Power HD,DS-8325HV,Digital,2.79,1.58,0.79,1.77,6.0,347.2,6.0,0.15,Coreless,Dual Bearings,Titanium,112.99
Power HD,DS-8325HV,Digital,2.79,1.58,0.79,1.77,7.2,430.5,7.2,0.12,Coreless,Dual Bearings,Titanium,112.99
Power HD,DSM 44,Digital,0.20,0.87,0.34,0.87,6.0,22.2,6.0,0.07,Coreless,Single Bearing,Metal,9.99
Power HD,DSP 33,Digital,0.10,0.87,0.34,0.87,6.0,4.9,6.0,0.07,(add),Bushing,Plastic,6.80
Power HD,HD-1160A,Analog,0.56,1.14,0.46,1.19,4.8,41.7,4.8,0.14,(add),Bushing,Plastic,4.99
Power HD,HD-1160A,Analog,0.56,1.14,0.46,1.19,6.0,37.5,6.0,0.12,(add),Bushing,Plastic,4.99
Power HD,HD-1200A,Analog,0.07,0.63,0.32,0.67,4.8,3.5,4.8,0.09,(add),(add),(add),(add)
Power HD,HD-1201MG,Analog,2.12,1.65,0.81,1.65,4.8,169.4,4.8,0.16,3-pole,Dual Bearings,Metal,23.00
Power HD,HD-1201MG,Analog,2.12,1.65,0.81,1.65,6.0,183.3,6.0,0.14,3-pole,Dual Bearings,Metal,23.00
Power HD,HD-1370A,Analog,0.13,0.79,0.69,0.31,4.8,8.3,4.8,0.12,(add),Bushing,Plastic,8.00
Power HD,HD-1370A,Analog,0.13,0.79,0.69,0.31,6.0,5.6,6.0,0.10,(add),Bushing,Plastic,8.00
Power HD,HD-1440A,Analog,0.16,0.79,0.77,0.31,4.8,11.1,4.8,0.12,(add),Bushing,Plastic,8.00
Power HD,HD-1440A,Analog,0.16,0.79,0.77,0.31,6.0,8.3,6.0,0.10,(add),Bushing,Plastic,8.00
Power HD,HD-1501MG,Analog,2.12,1.65,0.81,1.56,4.8,215.3,4.8,0.16,(add),Dual Bearings,Metal,13.30
Power HD,HD-1501MG,Analog,2.12,1.65,0.81,1.56,6.0,236.1,6.0,0.14,(add),Dual Bearings,Metal,13.30
Power HD,HD-1550A,Analog,0.19,0.83,0.77,0.79,4.8,15.3,4.8,0.12,(add),Bushing,Plastic,8.00
Power HD,HD-1550A,Analog,0.19,0.83,0.77,0.79,6.0,12.5,6.0,0.10,(add),Bushing,Plastic,8.00
Power HD,HD-1581HB,Digital,0.43,0.90,0.47,1.16,4.8,30.6,4.8,0.21,(add),Single Bearing,Plastic,15.20
Power HD,HD-1581HB,Digital,0.43,0.90,0.47,1.16,6.0,36.1,6.0,0.16,(add),Single Bearing,Plastic,15.20
Power HD,HD-1600A,Analog,0.21,0.87,0.46,0.90,4.8,18.1,4.8,0.12,(add),Bushing,Plastic,8.00
Power HD,HD-1600A,Analog,0.21,0.87,0.46,0.90,6.0,16.7,6.0,0.10,(add),Bushing,Plastic,8.00
Power HD,HD-1705MG,Analog,0.62,1.16,0.46,1.19,6.0,27.8,6.0,0.05,(add),(add),(add),(add)
Power HD,HD-1711MG,Analog,0.62,1.16,0.46,1.19,6.0,48.6,6.0,0.11,(add),Single Bearing,Metal,(add)
Power HD,HD-1800A,Analog,0.28,0.90,0.46,1.04,4.8,18.1,4.8,0.11,(add),Bushing,Plastic,8.00
Power HD,HD-1800A,Analog,0.28,0.90,0.46,1.04,6.0,13.9,6.0,0.08,(add),Bushing,Plastic,8.00
Power HD,HD-1810MG,Digital,0.56,0.90,0.47,1.16,4.8,43.1,4.8,0.16,(add),Single Bearing,Hybrid,15.50
Power HD,HD-1810MG,Digital,0.56,0.90,0.47,1.16,6.0,54.2,6.0,0.13,(add),Single Bearing,Hybrid,15.50
Power HD,HD-1900A,Analog,0.32,0.91,0.48,1.14,4.8,20.8,4.8,0.11,(add),Bushing,Plastic,3.99
Power HD,HD-1900A,Analog,0.32,0.91,0.48,1.14,6.0,16.7,6.0,0.08,(add),Bushing,Plastic,3.99
Power HD,HD-1900PG,Analog,0.32,0.91,0.48,1.14,6.0,20.8,6.0,0.08,(add),(add),(add),(add)
Power HD,HD-2213MG,Digital,0.56,0.90,0.47,1.00,4.8,54.2,4.8,0.21,(add),Single Bearing,Hybrid,21.75
Power HD,HD-2213MG,Digital,0.56,0.90,0.47,1.00,6.0,63.9,6.0,0.16,(add),Single Bearing,Hybrid,21.75
Power HD,HD-2216HB,Digital,0.48,0.91,0.47,1.00,6.0,30.6,6.0,0.09,(add),Single Bearing,(add),20.68
Power HD,HD-2216MG,Digital,0.56,0.90,0.47,1.16,4.8,43.1,4.8,0.16,(add),Single Bearing,Metal,21.00
Power HD,HD-2216MG,Digital,0.56,0.90,0.47,1.16,6.0,54.2,6.0,0.13,(add),Single Bearing,Metal,21.00
Power HD,HD-2360A,Analog,1.33,1.57,0.79,1.50,4.8,41.7,4.8,0.16,(add),(add),Plastic,8.00
Power HD,HD-2400A,Analog,1.33,1.57,0.79,1.70,4.8,83.4,4.8,0.17,(add),(add),Plastic,12.95
Power HD,HD-2550A,Analog,1.89,1.57,0.79,1.69,4.8,125.0,4.8,0.20,(add),(add),Plastic,22.95
Power HD,HD-3001HB,Analog,1.52,1.65,0.81,1.56,4.8,48.6,4.8,0.15,(add),Dual Bearings,Plastic,(add)
Power HD,HD-3001HB,Analog,1.52,1.65,0.81,1.56,6.0,61.1,6.0,0.12,(add),Dual Bearings,Plastic,(add)
Power HD,HD-3688HB,Digital,0.88,1.40,0.59,1.13,4.8,31.9,4.8,0.08,3-pole,Single Bearing,Plastic,29.99
Power HD,HD-3688HB,Digital,0.88,1.40,0.59,1.13,6.0,38.9,6.0,0.07,3-pole,Single Bearing,Plastic,29.99
Power HD,HD-4180BB,Digital,1.45,1.60,0.79,1.46,6.0,57.0,6.0,0.17,3-pole,Dual Bearings,(add),12.90
Power HD,HD-4180MG,Digital,1.45,1.60,0.79,1.46,4.8,44.4,4.8,0.22,(add),Dual Bearings,Plastic,(add)
Power HD,HD-4180MG,Digital,1.45,1.60,0.79,1.46,6.0,56.9,6.0,0.17,(add),Dual Bearings,Plastic,(add)
Power HD,HD-5680BB,Digital,1.48,1.58,0.79,1.47,6.0,80.5,6.0,0.12,(add),Dual Bearings,(add),(add)
Power HD,HD-5680MG,Digital,1.48,1.60,0.79,1.55,4.8,58.3,4.8,0.16,(add),Dual Bearings,Plastic,(add)
Power HD,HD-5680MG,Digital,1.48,1.60,0.79,1.55,6.0,90.3,6.0,0.14,(add),Dual Bearings,Plastic,(add)
Power HD,HD-6001HB,Analog,1.52,1.65,0.81,1.56,4.8,80.5,4.8,0.16,(add),Dual Bearings,Plastic,11.99
Power HD,HD-6001HB,Analog,1.52,1.65,0.81,1.56,6.0,93.0,6.0,0.14,(add),Dual Bearings,Plastic,11.99
Power HD,HD-6001MG,Analog,1.98,1.65,0.81,1.56,4.8,83.3,4.8,0.16,(add),Dual Bearings,Hybrid,(add)
Power HD,HD-6001MG,Analog,1.98,1.65,0.81,1.56,6.0,97.2,6.0,0.14,(add),Dual Bearings,Hybrid,(add)
Power HD,HD-7150MG,Digital,1.73,1.60,0.79,1.55,4.8,86.1,4.8,0.19,3-pole,Dual Bearings,Metal,28.50
Power HD,HD-7150MG,Digital,1.73,1.60,0.79,1.55,6.0,100.0,6.0,0.14,3-pole,Dual Bearings,Metal,28.50
Power HD,HD-9001MG,Analog,1.98,1.65,0.81,1.65,4.8,119.4,4.8,0.16,(add),Dual Bearings,Metal,12.00
Power HD,HD-9001MG,Analog,1.98,1.65,0.81,1.65,6.0,136.1,6.0,0.14,(add),Dual Bearings,Metal,12.00
Power HD,HD-9110MG,Digital,1.73,1.60,0.79,1.55,4.8,105.5,4.8,0.23,(add),Dual Bearings,Metal,30.50
Power HD,HD-9110MG,Digital,1.73,1.60,0.79,1.55,6.0,145.8,6.0,0.19,(add),Dual Bearings,Metal,30.50
Power HD,HD-9150MG,Digital,2.15,1.60,0.79,1.66,4.8,180.5,4.8,0.20,Coreless,Dual Bearings,Metal,38.00
Power HD,HD-9150MG,Digital,2.15,1.60,0.79,1.66,6.0,222.2,6.0,0.18,Coreless,Dual Bearings,Metal,38.00
Power HD,HD-9660MG,Digital,1.85,1.59,0.79,1.47,6.0,277.8,6.0,0.20,Coreless,(add),Metal,62.24
Protech,B1021,Analog,0.07,0.79,0.24,0.24,4.8,4.2,4.8,0.20,(add),Bushing,Plastic,(add)
Protech,B1044,Analog,0.16,0.75,0.30,0.63,4.8,18.1,4.8,0.10,(add),Bushing,Plastic,(add)
Protech,B1049,Analog,0.17,0.79,0.31,0.64,4.8,20.8,4.8,0.10,(add),Bushing,Plastic,(add)
Protech,B1054,(add),0.19,0.79,0.31,0.69,6.0,15.0,6.0,0.10,(add),(add),(add),(add)
Protech,B106,(add),0.15,0.69,0.26,0.70,4.8,10.0,4.8,0.10,(add),(add),(add),(add)
Protech,B1062,Analog,0.22,0.87,0.39,0.69,4.8,18.1,4.8,0.10,(add),Bushing,Plastic,(add)
Protech,B109,Analog,0.32,1.06,0.35,0.94,4.8,20.8,4.8,0.16,(add),Bushing,Plastic,(add)
Protech,B112,Analog,0.56,1.16,0.55,0.98,4.8,34.7,4.8,0.14,(add),Single Bearing,Plastic,(add)
Protech,B150,Analog,0.18,0.87,0.43,0.83,4.8,8.3,4.8,0.12,(add),Bushing,Plastic,(add)
Protech,B160,Analog,0.32,0.94,0.39,0.71,4.8,20.8,4.8,0.12,(add),Bushing,Plastic,(add)
Protech,B170,Analog,0.32,0.94,0.39,0.71,4.8,20.8,4.8,0.12,(add),Bushing,Plastic,(add)
Protech,B180,Analog,0.32,0.83,0.39,0.98,4.8,15.3,4.8,0.12,(add),Bushing,Plastic,(add)
Protech,B206,Digital,0.39,0.90,0.47,0.79,4.8,27.8,4.8,0.17,(add),Bushing,Plastic,(add)
Protech,B207,Digital,0.56,0.96,0.47,0.90,4.8,30.6,4.8,0.14,(add),Bushing,Metal,(add)
Protech,B305,Analog,1.59,1.61,0.79,1.42,4.8,48.6,4.8,0.20,(add),Single Bearing,Plastic,(add)
Protech,B405,Analog,0.63,1.26,0.51,1.06,4.8,34.7,4.8,0.12,(add),Single Bearing,Plastic,(add)
Protech,B505,(add),2.19,1.61,0.79,1.57,4.8,76.0,4.8,0.22,(add),(add),(add),(add)
Protech,B505,(add),2.19,1.61,0.79,1.57,6.0,97.0,6.0,0.16,(add),(add),(add),(add)
Protech,B515,(add),2.19,1.61,0.79,1.57,4.8,104.0,4.8,0.17,(add),(add),(add),(add)
Protech,B515,(add),2.19,1.61,0.79,1.57,6.0,125.0,6.0,0.13,(add),(add),(add),(add)
Protech,B525,(add),2.19,1.61,0.79,1.57,4.8,174.0,4.8,0.22,(add),Single Bearing,Metal,(add)
Protech,B525,(add),2.19,1.61,0.79,1.57,6.0,209.0,6.0,0.17,(add),Single Bearing,Metal,(add)
Raiden,DAA-039,Digital,0.56,0.96,0.47,0.90,6.0,54.2,6.0,0.13,(add),(add),Metal,27.95
Raiden,DMA-016,Digital,0.43,0.90,0.47,0.80,6.0,23.6,6.0,0.09,(add),(add),Hybrid,24.95
Raiden,DMA-026,Digital,0.43,0.90,0.47,0.80,6.0,36.2,6.0,0.16,(add),(add),Hybrid,30.00
Raiden,DMA-046,Digital,0.56,0.96,0.47,0.90,6.0,64.1,6.0,0.16,(add),(add),Hybrid,26.95
Raiden,DMP-072,Digital,1.73,1.60,0.79,1.55,6.0,100.3,6.0,0.14,(add),(add),Metal,39.95
Raiden,DMP-105,Digital,1.73,1.60,0.79,1.55,6.0,146.3,6.0,0.19,(add),(add),Metal,39.95
Raiden,DMP-160,Digital,2.15,1.67,0.79,1.60,6.0,222.2,6.0,0.18,(add),(add),Metal,49.00
Raiden,DPP-041,Digital,1.73,1.60,0.79,1.46,6.0,146.3,6.0,0.19,(add),(add),Metal,22.95
Raiden,DPP-065,Digital,2.15,1.67,0.79,1.60,6.0,222.2,6.0,0.18,(add),(add),Plastic,29.95
RC-Tek,SDG-401HB,Digital,0.35,0.91,0.45,0.95,4.8,12.5,4.8,0.07,(add),(add),(add),(add)
RC-Tek,SDG-401MG,Digital,0.35,0.91,0.45,0.95,4.8,27.8,4.8,0.16,(add),(add),(add),(add)
RC-Tek,SDG-402MG,Digital,0.37,0.91,0.45,0.95,4.8,27.9,4.8,0.16,(add),(add),Metal,36.95
RC-Tek,SDG-402MG,Digital,0.37,0.91,0.45,0.95,6.0,34.6,6.0,0.13,(add),(add),Metal,36.95
